Review,Polarity
"it must be tough to be a mob boss . just ask paul vitti ( robert deniro )  a man who finds his job as mafia head to be rather stress inducing . i can believe it  too - one can't even begin to fathom the turmoil he must go through when he's forced to choose between an ice pick  baseball bat or sledgehammer to torture victims with . suffering from reoccurring panic attacks  paul decides he needs to consult some professional help . and who better than billy crystal . after appearing in bottom-of-the-barrel flops  father's day and my giant  crystal finally finds a reliable costar and some very promising material here . playing vitti's private shrink  the two very different stars strike an unorthodox  but interesting relationship that carries this enjoyable comedy on a steady wave of laughs from start to finish . casting robert deniro as paul vitti is something of an in-joke  i think . placed in this mobster's shoes  deniro gets to spoof characters he himself played in films like the godfather  part ii and casino . it's obvious he's having a lot of fun doing so . the man behind the camera is harold ramis  whose credits include ghostbusters ( as writer and star )  and his best directing effort  the bill murray vehicle  groundhog day . ramis has a knack for drawing laughs because he simply knows what's funny  and here he manages to accentuate the strengths of nearly all the actors . the only character who weakens the payoff is crystal's bride-to-be ( lisa kudrow ) . playing the same dumbed-down role as she does in friends  kudrow is amusing  but doesn't fit into this comedy mold as well as the director may have hoped . the supporting cast sparkles . joe viterelli is hilarious as jelly  vitti's pea brained right-hand man  and chazz palminteri is a show stopper playing a fellow mobster who's in desperate need of the definition of `closure' . the movie manages to maintain consistent chuckles throughout  putting the emphasis on 3 or 4 really big laughs that will have audiences grasping their sides . the situation is just too cute to resist . it's unfortunate that the language gets somewhat out of hand . but hey  if you're in the mafia  using obscenities probably comes naturally . and near the end  seeing billy crystal attempt to walk and talk like a mob boss is truly a special treat . 
",1
""" you'll go ape over tarzan because it's more fun than a barrel of monkeys ! "" okay  there's the quote in case disney wants to put something in their ads for the movie . disney's latest animated feature throws us right into the action from the very beginning  skipping the usual main title sequence and putting us on pitching waves as a small family attempts to escape from a sinking ship . father  mother  and infant somehow make it to shore amidst a rousing song by phil collins  and have soon built a treehouse which would impress the swiss family robinson . it's amazing  the kinds of things you can do when you work to a soundtrack . before you know it  an unfortunate set of circumstances put the baby in the hands of kala ( glenn close )  a mother ape who recently lost her own baby to a predatory leopard . against the wishes of her mate and family leader  kerchak ( lance henricksen )  she takes on the infant boy as her own . tarzan is not so much a story about a human boy surviving in the african jungles as it is about one who does not really fit in either humanity or the wild . much of tarzan's young life is spent trying to become one of the apes in the eyes of his peers and his "" father  "" which occasionally gets him into trouble no matter how well-meant his attempts . all he's looking for is acceptance  perhaps a goal easily identifiable by young viewers  but one which will ring true with a lot of adults . when you really think about it  this story fits right into the disney formula of the outcast that triumphs in the end . look back on past disney animated features and you'll see the trend . growing up  tarzan ( voiced by alex d . linz as a child  and by tony goldwyn as an adult ) has a couple of friends . one is an ape named terk ( rosie o'donnell )  and the other is a paranoid hypochondriac of an elephant named tantor ( wayne knight ) . both provide the requisite comic relief ( timon and poombah from the lion king immediately come to mind ) and perform the usual hijinks as prescribed by the disney mold . i'm beginning to think anyone can write the screenplay for one of these films . just fill in the blanks ! can you see it ? "" now we have to have a couple of zany friends for out hero who might get him into mischief  but cover for him or come to his rescue when he needs it . we've already had a fish and a crab  and we've had a candle and a teapot  a genie and a dog  a few stone statues . . . . have we had an ape and an elephant yet ? well  there we go ! "" of course  there's gotta be romance somewhere along the line  so jane ( minnie driver ) gets introduced about halfway through . together with her father dr . porter ( nigel hawthorne ) and the big game hunter clayton ( brian blessed )  jane is on an expedition to find and study the wild gorillas of africa . she discovers the man raised by apes and is enchanted almost immediately  and soon shares an amusing version of the compulsory "" you tarzan  me jane "" scene . thankfully  those aren't the exact words . however  i found it distracting that tarzan is going "" ohh ohh ee ee "" one second and then tells jane his name in this manly voice with perfect diction . how does he tell his name to another ape ? "" ohh ohh ee - tarzan - ee ee ohh ? "" well  regardless of my picky nature  the romance actually works as only disney romance can : purely contrived  but for some reason rather believable . but hey  tarzan's a young adult . do you think he dated a few of the female apes before meeting jane ? isn't that illegal in most countries ? oh  well . i don't think disney will be using my quote anymore . tarzan departs from the usual disney feature in that this one is not a musical . there's lots of music to be sure  but not a single character song in the whole hour and a half of running time . we instead get more of a phil collins concert  as no less than five of his original songs are used as interlude material . this isn't really a bad thing  as the songs are very high-energy and catchy ( i found myself singing one to myself for most of the following day ) ; it's just different . do yourself a favor and see this film in a theater with a good sound system  because the music will come through astonishingly well and really enhance the movie . with each new feature  disney animation gets even better . not necessarily by leaps and bounds  but since they put out a new film each year  a steady rate of improvement is apparent  and this definitely shows in tarzan . there are a couple of scenes where the animation achieves a near 3-d effect  and a number of scenes which feature tarzan moving through the trees are absolutely dizzying . the way he slides down tree limbs and trunks is very reminiscent of skateboarding and rollerblading maneuvers  and had me thinking this isn't just tarzan  it's "" extreme tarzan . "" however  tarzan does not seem to have what i call its "" chandelier scene  "" which is the one scene to which the animators have chosen to devote an inordinate amount of effort  utilizing a computer-assisted process that makes the animation absolutely breathtaking . lasting but a few seconds at most  it's been the signature of nearly every disney animated feature since beauty and the beast  in which the castle ballroom chandelier was rendered in stunning detail . as usual  the voice talent is up to snuff  convincingly make you believe in the convictions of animated characters . the one poor choice in casting  however  was rosie o'donnell . going into the film  i didn't know she was even a part of it  but when terk started talking  i recognized her voice immediately . her performance was fine  but through the rest of the film i kept thinking  "" that's no boy ape  that rosie o'donnell . "" distracting to say the least . i'll admit i've never read the edgar rice burroughs story "" tarzan of the apes  "" so i couldn't tell you how true this film stays to the book . but unless you're a purist  you should have few objections to this film . with solid performances  action  adventure  a bit of romance  and great music and animation  tarzan should appeal to the kids and to the kid in all of us . note : when i wrote my review of mulan a year ago  i went off on the promotional and merchandising tie-ins prevalent with the release of a disney animated feature . this time  i'll just say that i went to mcdonald's yesterday to treat myself to a mcflurry  and tarzan was on the cup . 'nuff said . 
",1
"in 1912  a ship set sail on her maiden voyage across the atlantic for america . this ship was built to be the largest ship in the world  and she was . she was also build to be one of the most luxurious  and that she was . finally  she was built to be unsinkable and that unfortunately she was not . to get a ticket for this voyage you either : spent a life's savings to get to america to start life anew  were part of the upper class and had the money to spare  or finally were lucky enough to have a full house in a poker match by the docks like jack dawson . jack dawson makes the trip  and happens to be at the right place at the right time . rose dewitt bukater  a first class passenger  climbs the railings at the aft of the ship with thoughts of jumping . thus is started a tale of romance and intrigue  and a tale of death and tragedy . . . this movie is about a tragic event that took place a great many years ago  an even that should not be taken lightly as any other bit of historical trivia . the movie titanic shows what happened  maybe not with a 100% degree of accuracy  but it still shows it very realisticaly . now the titanic is both a story on its own and a backdrop for a story . it serves as both admirably  brining forth an interesting story that although simple in its most simple premise is very captivating . this movie is very emotional simply because of what it is  but that alone is not enough . the story is brought out with a certain style that makes is so much more emotional and so much more effective . movies such as this will not be forgotten all too quickly and unfortunately then are not something that is produced by hollywood with any great frequency . the attention to detail that was paid is remarkable . the whole premise for the telling of the story is interesting  with the showing of brand new footage from the wreck of the titanic adding much flavor to an already good movie . part of the magical chemistry behind this story is the acting  and for this movie its extremely good acting from the whole cast . the performances put in by the main stars is something to be admired . the characters were played out so memorably that both leonardo dicaprip and kate winslet should receive at the least nominations for their roles . looking at the acting done in the movie it seems as if they aren't acting but are actually the characters in the movie . the casting for the movie could really have been better  in my humble opinion that is . one character that will most likely not be mentioned by any other review or commentary about this film is that of the ship itself . yes  you read correctly  the ship is a character . how is the titanic a character ? you ask well simple  a ship had a certain character about it and as most sailors and boats men will tell you . this character is everything about the ship from its specifications to its luxuries and the titanic was no stranger to this . mr . cameron brings the ship to life in an almost literal sense . all this adds to the movie in a certain way that most hollywood productions cant seem to grasp . now  to produce the effect that i mentioned above and to sink the ship itself are feats that are accomplished by special effects wizards . the effects in this movie range from marvelous costumes to beautifully rendered scenes of the ships sinking . in some respects you cannot tell that the effects are there  you simply think that what you see is what happened or what is happening ( if your imagination is good ) . the technical wizardry done in this movie is just spectacular and actually getting new footage from the wreck of the titanic is unique . the movie will leave you amazed at the effects  and that is a feat since there is no monsters or aliens in this movie  just humans and an oversized ship . the movie will amaze you and it will pull on your emotions  the theater that i went to had a few people leaving with tears in their eyes . now that is not a feat accomplished by most movies  now the fact that the tragedy actually occurred is brought home with something of a punch  i wont spoil the ending and say what happens regardless it is an interesting movie from beginning to the very end . the historical value of this movie is quite high  and honestly is something that should be watched for the sake of seeing it and seeing the tragedy  for it is extremely well done . the method of telling the story is also good  maybe not totally unique but effective none the less . regardless of anything mentioned above this movie is a grandiose production and the sheer size of the project undertaken is something to be marveled at . the simple fact that the movie is smashingly successful at what it aims to achieve is just astonishing . if you get the chance to see this movie go ! ! ! it might not be the best movie in the world . . but it ranks fairly highly and is well worth the time spent watching it . during none of the 3 hours and 13 minutes of the movie are you bored nor does your attention wane from the movie . 
",1
"getting it right is a far far cry from the teenage sex comedy you might expect from a summer movie about male virginity . the film was directed by randal kleiser  who brought us such bubble-gum classics as grease and the blue lagoon . but thanks to kleiser's surprisingly good direction and an intelligent script  getting it right is a pleasantly quiet  moving  and memorable film--one geared strictly toward a sophisticated  adult audience . getting it right stars jesse birdsall ( emily lloyd's boyfriend in wish you were here ) as gavin  a painfully shy 31-year-old hairdresser who lives at home with his parents and who--gasp--is still a virgin . gavin has no problem whatsoever making small talk with the elderly women who clamor for his services at the hair salon  but expose him to a single 30-year-old beauty and he's a mess . much to gavin's surprise  the woman who finally brings him out of his shell and robs him of his virginity is joan ( lynn redgrave )  a rich  married  and lonely 45-year-old . getting it right is the simple story of gavin's awkward and haphazard efforts to get it right ; that is  to find the right woman to fulfill his life . getting it right is one of those rare movies that devotes itself entirely to in-depth character development . gavin's self-conscious voice-over narration of his experiences firmly thrusts us into his psyche . we observe his fascinating metamorphosis from shy and passive introversion to assertive and self-confident maturity . birdsall's superb  understated performance as gavin is the real backbone of the film ; he seems convincing and authentic throughout . the charm of getting it right also lies in the wide array of people who inhabit or invade gavin's life . despite her limited screen time  redgrave makes quite a splash in the movie as gavin's middle-aged seducer . for a supporting character  joan is unusually and impressively complex  thanks in large part to redgrave's magnificent performance . gavin is also pursued  or perhaps plagued  by minnie  the totally neurotic daughter of a rich aristocrat . after minnie and gavin meet at a party  she takes great pleasure in disrupting his safe and simple life . helena bonham carter is delightfully pathetic and kooky in the role  and sir john gielgud  with his tongue in his cheek  embodies the height of arrogance as her father . gavin's eventual love-interest is jenny  the adorable twenty-year-old single mother who assists him at the beauty salon ; london stage actress jane horrocks' fine performance yields a touchingly sweet character . peter cook  the great british satirist  appears briefly in the film as gavin's uptight employer . the scenes of gavin's home life with his parents are also a treat . gavin's over-protective mother ( pat heywood )  whom even woody allen would find overbearing  almost steals the movie . her life seems limited to just two activities : treating gavin like a 10-year-old and preparing exotic but inedible meals  such as scalding hot curry and baked chicken with chocolate sauce . gavin and his father's attempts to avoid eating her meals are extremely amusing . getting it right  for the most part  is very well-crafted  except for two minor shortcomings . first  the movie is about 15 minutes too long  and consequently it loses momentum at times . second  the film includes an altogether extraneous subplot about the domestic problems between gavin's best friend  harry  and his unfaithful lover  winthrop . overall  however  getting it right is quite memorable for its humor  depth  sophistication  and outstanding acting . director kleiser and screenwriter elizabeth jane howard ( adapting her own highly acclaimed novel ) deserve praise for finding just the right tone for this tale of growth  maturation  and self-discovery . 
",1
"written by stephen peters . directed by john mcnaughton . starring kevin bacon  matt dillon  neve campbell  denise richards  bill murray  robert wagner . rated r ( contains nudity  profanity  and violence ) 116 mins . synopsis : a wild teen-aged girl with an iq around 200 manipulates a beefy guidance counselor  a determined police detective  two trial lawyers  the u . s . judicial system  the news media  a millionaire playgirl  and her supersexy teen-aged daughter in an elaborate scheme to swindle millions of dollars . comments : for this week  i have decided to review a movie currently playing in theaters rather than an almost forgotten video collecting dust in the far corner of a rental outlet . this may become a trend as species 2  a sequel to one of the best bad sci-fi films of the decade  is set to be released this friday ( april 10  1998 ) . anyway  this week's turkey is the sleazy  exploitative wild things  a film which shares quite a number of conventions with many of the b-level  direct-to-video-or-cable thrillers i have reviewed in the past . the movie  in fact  only possesses one noticeable difference : it has an all-star cast . let's be blunt for a moment . veteran film actors kevin bacon and matt dillon are technically the main stars here ; they are listed first in the credits and the majority of the film's running time favors them . wild things' producers  however  heavily advertised this movie as an erotic exercise between rising stars neve campbell and denise richards . the movie posters prominently feature the two rising out of a pool of water and staring at the viewer with sultry gazes . i suspect the target audience for this film was predominantly younger males ; though  surprisingly  the matinee showing i attended with my friend had an audience with far more women than men . if one's only reason to see wild things is to see ms . campbell and ms . richards get it on  then one will be remarkedly disappointed . a menage a trois does occur between the two ladies and matt dillon  but it is a poorly-lit  seemingly superfluous scene . the two also kiss a couple of times  but it feels mechanic and obligatory rather than racy as it was intended . neve campbell  by the way  does not strip naked at all . sorry  guys . wild things' advertised sexual fireworks fizzle here  but the movie itself  as bad movies go  is quite entertaining . the actors turn in hammy performances ( more on this in a bit )  and the surprisingly complex script keeps the viewer guessing while the laughable dialogue is full of cheesy lines undercutting the seriousness of the subject matter . my friend and i chuckled throughout the movie  but the rest of the audience didn't seem to be in on it . don't go see wild things expecting a run-of-the-mill suspense film . ( it's an amusing exercise in sleaze populated with comically self-absorbed  greedy characters who all get what they deserve in the end . ) part of the film's qualified success comes from its cast . a number of fine  first-rate actors have fun with their characters . the attractive  young actress denise richards  of last year's megabudget starship troopers  nearly steals the show here as the pouty high-school student with a supermodel body who catches everyone's eyes . neve campbell  the scream queen of scream and scream 2  drops her innocent  damsel-in-distress routine and turns 180 degrees in her role as the trailer trash girl who secretly instigates everything . the best supporting nods go to bill murray and robert wagner  both making surprise appearances in this  an atypical film for either of them . bill murray  in particular  is great as the fraud-obsessed lawyer who can sniff a lawsuit from a mile away . robert wagner is hilarious in his wooden portrayal of another lawyer . he seems to be doing a self-parody of himself which reminds me of his brief role in the john candy vehicle delirious . despite its humorous dialogue and delightfully smarmy actors  wild things cannot be excused for some of its shortcomings . while the first two-thirds of the movie moves at a breakneck pace  the last third becomes tired . without revealing too much  one character will kill another only to be killed by someone else . it becomes a cycle which tries the audience's patience . also  though this film is designed to be unexpectedly funny  a subplot deals with an affair that a guidance counselor has with two of his students . this seems inexcusably unethical and borders on pedophilia ( the students  to give wild things the benefit of the doubt  may be 18 ) . the audience should feel uneasy when they realize they are viewing what is supposed to be a sexual affair between a high school teacher and his students . wild things ends on a somewhat unique note . important background flashbacks are interspersed throughout the closing credits  and they are rather fun to watch . so  don't get up and walk out the theater as soon as you see the closing credits start to roll at the end . all in all  wild things is a pretty good and humorous turkey . it's certainly not for everyone  but for those who are into exploitative thrillers like basic instinct or sliver  you could find a lot worse than this . 
",1
"directed by milos forman . written by peter shaffer ( based on his play ) . running time : 158 minutes . rated pg ( for language and sexual references ) . amadeus is considered one of the best films of the 1980s . that decade mostly developed brat pack films so there's no doubt that the epic film would be one of the best . it made the american film institute's top 100 list in the summer of 1998 . although it is not as good as some of the films near the bottom or off the list it still deserves it's place in cinema . antonio salieri ( f . murray abraham ) is a struggling composer who has worked hard to become great . throughout his childhood he has seen a little boy named wolfgang amadeus mozart . the young boy performed for royalty . when mozart grows up he is a giddy  over excited brat ( played now by tom hulce ) who makes obscene comments to women and curses . salieri can't understand why god has chosen such a delinquent to pass his music through . salieri swears hatred on mozart and the god who raised him to his status . the highlight of this movie is  of course  the music . john strauss did much of it but also included music by mozart  salieri  and giovanni battista pergolesi . the music is used beautifully in the many operas that take place during the movie . hulce and abraham do a great job acting during their many scenes of conducting and piano playing . abraham and hulce each were awarded academy award recognition which they deserve . abraham won best actor over hulce  which isn't wrong because two people can't win . abraham plays salieri with all the hatred he can without becoming an evil character . he has no heart and just wants the life that he thinks was taken from him as a brilliant composer . hulce does an excellent job as well as the eccentric mozart . he is able to act extremely serious during his compositions but then chase a woman around a house . this was easily his best role to date . he is very well cast with his young looking face and acting talent . director milos forman along with cinematographer miroslav ondrícek and the art and production designers have created one beautiful movie . the opera theater scenes  along with wonderful wigs  costumes  and makeup  are a delight to watch . the use of scope is also very good . now to why i believe amadeus to be less a film then the afi makes it to be . while i do really like many things about this movie i still have some complaints . the movie is quite long at 158 minutes . the movie isn't boring and is much shorter than other epics but it is still quite a long time . a couple of scenes could have been shortened and not have hurt the movie much . with my complaint aside  i can still say that amadeus was definitely one of the better movies to come out in the 80s . i don't know if it's one of 100 best of all time but it is a very good movie . 
",1
""" everybody has a story about chet baker . he was bad  trouble  and beautiful . "" let's get lost  bruce weber's visually thematic biography of '50s jazz musician chet baker  might well be the ultimate story  an evocatively photographed  seamlessly edited collage of sights and sounds . unfortunately  many people are going to pass up the film for two reasons : one  it's a documentary -- and two  it's in black and white . but those two elements alone combine to make let's get lost more compelling than most of this summer's run-of-the-mill movie fodder . the life and times of this jazz trumpeter and vocalist  whose troubled career culminated in a fall to his death from an amsterdam hotel window in may of 1988  is chronicled through a variety of cinematic techniques . candid interviews with an ensemble of friends  relatives  and fellow musicians  stills  archive footage of baker himself  in concert and out  moody  mesmerizing  iconoclastic . baker's whisper-like vocals permeate the background like cigarette smoke  ever present  softly punctuating the blank spaces . it's a near perfect blend of styles  yet it is never showy or pushy . in his 20s  baker was the james dean of the jazz world  his boyish good looks as much a part of his image as his hypnotic trumpet playing and soulful  lyrical style . working initially with the likes of charlie parker and gerry mulligan  baker quickly branched out on his own . soon his angular face was gracing record jackets everywhere . he even appeared in a number of movie bit parts  such as 1955's hell's horizon ( billed as "" chet baker and his trumpet "" )  as well as a number of disposable  italian teen-flicks . almost forty years later  the change is dramatic . baker's once adonis-like looks are wizened -- wrinkled creases of skin abound ; aged  hollowed out eyes ; bloodless cheeks ; a leather-faced  lipless junkie . baker knew more than anyone that you gotta pay the price if you wanna play the blues . baker's midas touch on stage became leprous in his private life . a compulsive womanizer  he left a legacy of cast-off wives and embittered offspring in his wake . there is a lot of hate in this movie ; few people have much respect for this burned out  unlikable shell of a man . even his mother  when asked if chet was a good son  cannot answer in the affirmative . what's so compelling about the film is that  as unappealing as baker is  his music is anything but . the only time that we feel he's being totally honest with us is when he's performing . then  and only then  do we feel the man's sincerity  his quietly hushed and sexy vocal style totally absorbing the viewer . the allure of his stage persona compared to the shambles of his personal life is staggering . in one scene  baker recalls the names of other jazz greats who have succumbed to the lure of drugs . the list seems endless . but this is not an anti-drug movie . it's a film about contrasts  about the profound affect one man had on the lives of others . director weber has gotten to the crux of the issue so adeptly that at times it's hard to believe that a lot of this film was shot before baker's death . at cannes  nearing the film's end  baker comments to weber that this is the first time he has ever faced such a rowdy audience . "" at those other places you could hear a pin drop  "" he observes . so when he calls for silence before performing his final  haunting number  "" almost blue  "" you probably could hear a pin drop . that silence  and the performance which follows  is a fitting elegy to a genius who lived hard yet made it all look so easy . | directed by : bruce weber david n . butterworth - university of pa | | rating ( l . maltin ) :  internet : butterworth@a1 . mscf . upenn . edu | 
",1
"starring : pierce brosnan  michelle yeoh  jonathan pryce  teri hatcher ingredients : james bond  scuba scene  car controlled by cellular telephone synopsis : warped media tycoon elliot carver ( jonathan pryce ) plots to start a war between britain and china in order to boost ratings by using a 'stealth ship' to fire a captured british missile at the city of beijing . super-agent james bond ( pierce brosnan ) uses trick gadgets  pluck  and charm in order to foil carver's scheme . this time bond teams up with top female agent wai lin from china ( michelle yeoh ) . the film contains fights  chases  gadgets  and comedic moments . opinion : it does not have a casino scene or a ski scene  but tomorrow never dies is nevertheless a solid  enjoyable bond movie . it neither stands out nor disappoints . in old bond movies bond sometimes teamed up with american cia agent felix leiter . tomorrow never dies introduces a new character in the form of chinese agent wai lin . like leiter's character  wai lin would be a sure bet for a cameo in a later bond movie . stars : michelle yeoh was born a leo in the western zodiac in the year of the tiger on the asian astrology calendar . i dont believe in horoscopes . but at an airport i once browsed an astrology book with a section on leo tigers ( lts ) . "" leo tigers prefer enough solitude to grow at their own pace . lts are unbelievably courageous when facing adversity . the lt is also classy  and has an excellent sense of refinement  but she sees herself as an adventurer  and prefers freedom of movement rather than flashy status symbols . this person loves family and friends with a fierce loyalty . she delights in siblings  nephews  nieces and extended family - - but she must have her personal freedom to come and go as she pleases . sometimes annoyance at injustice drives her to take up one or two causes . in love life  the lt has an unfortunate mental block against committing to any partner who is less powerful than she . "" in real life  michelle yeoh is asia's top female star . like jackie chan  she does her own stunts . she was born in malaysia - - a country of many languages - - and her primary language ( the language she speaks in her sleep ) is english . she was taught malay in school  and learned cantonese from bilingual parents . as an athlete michelle represented malaysia internationally . she enjoyed squash  diving  swimming  and rugby . she studied ballet at the royal academy of dance in london  but switched to drama after a spinal injury . in 1983 she won the miss malaysia pageant - - without really intending to  since a family member had entered her in the contest without her knowledge . notoriety from the contest led eventually to a movie career as an action heroine . michelle has survived a divorce with asian retail tycoon dickson poon ; a nearly fatal stunt accident falling from a freeway overpass which put her in the hospital for three months  and ; a retirement from the movies . her comeback from retirement  supercop ( 1992 ) became the top grossing film in asia that year . it is not clear what michelles martial arts style is  but it may be a theatrical version of wing chun . of her character wai lin in tomorrow never dies  michelle says  "" wai lin is the first bond girl who is on a par with bond  someone who can match up with him mentally and physically . "" my own opinion is that casting michelle yeoh as agent wai lin was an excellent choice . 
",1
"by nathaniel r . atcheson ( nate@pyramid . net ) city of angels is the kind of love story that i enjoy the most : thought-provoking  moving  and completely unsentimental . i find it interesting that this film has been released the same day as my giant  which is a film that is undone completely by its wretched sentimentality . city of angels is a wonderful film  enhanced by interesting and well-rounded characters and some of the most immersive imagery of the last couple of years . it's a love story that takes the familiar angel themes and makes them new and necessary to the story  and avoids most of the cliches we're so used to seeing in films like this . city of angels is an apparently loose remake of wim wenders' 1988 film wings of desire . i have yet to see wings of desire  so i am  unfortunately  unable to make a comparison of the two . i have heard  however  that city of angels is dissimilar from the original in numerous ways  which makes me glad that this film isn't a rip-off of its source material . nicolas cage stars as seth  an angel who  like all of his angel counterparts  is present to lead the dying to heaven ( or somewhere just like it ) . one day  he is forced to take the life of a patient of dr . maggie rice ( meg ryan )  and his attention is called to her . the angels can make themselves seen to humans  but they can't experience any of the senses ( most importantly  touch ) . he shows himself to maggie  and she falls for him  unaware that he is slightly unavailable because of his apparition status . seth wants to become human so he can feel her . that's when he meets nathaniel messinger ( dennis franz )  "" former celestial messenger and recent addition to the human race . "" ( as a side note  i found messinger to be the most fascinating character  for i can only imagine how incredibly liberating it must be to live knowing what lies beyond death . ) messinger explains to seth that it is possible for angels to become human . seth manages to convince maggie that he is an angel ( i know  it sounds ridiculous  but the scene in which she finds out is exceptionally well-done ) ; after much deliberation  she tells him that she could only be with a man who can feel . this  of course  is when seth decides to take the plunge ( literally ) from a building ; when he wakes up from the fall  he is human  and happy to feel what it's like to have a split lip and blood oozing from his forehead . since i love this film so much  i'll make a minor note that it certainly isn't perfect . although it is original and mesmerizing  it does fall prey to a few of the cliches of the genre . the plotting of the story by writer dawn steel is rather formulaic ( though the details are what make the story excellent  and steel has done a great job with them ) . the ending  too  could have been more powerful and less predictable . these elements are minor  though  and barely detracted from my overall enjoyment of city of angels . the acting is superb from everyone involved . this is perhaps my second-favorite performance from cage ( my favorite being the rock ) . he's quiet and pensive  and his eyes are engaging when he speaks his softly-toned words . he's perfect for a role like this  and at the same time he reassures us he's not bound by playing the psycho ( though he is good at it  as he shows in face/off ) . meg ryan is a powerful  enticing  and appealingly-chirpy actress  and her work here is some of her best . dennis franz  however  steals all of his scenes as the energetic former-angel . what i admire most about city of angels is its overall presentation . director brad silberling is a talented man  and he knows that a story like this is driven by the characters  rather than forced sentimentality . his direction is steady  and he shows this in just about every scene : near the beginning  maggie has to tell a mother and her two children that their father is dead . there is no music or elaborate camera work ; we simply see the reactions of the characters to the information . this is the way stories should be told  and the strength of scenes resonates more completely when the emotions are real . the film also appeals to the senses in a way that few love stories do . cinematographer john seale ( the english patient ) provides some of the most stunning images i've seen on the big screen : hundreds of black-clad angels stand on a dim beach in the early morning hours ( just as an example ) . the music  by gabriel yared ( also of the english patient )  is perfect for this film : it's quiet and moody music ( but not sentimental ! )  and adds to the atmosphere and tone nicely . the visual presentation of city of angels is easily the best of 1998 so far . all of this adds up to a film that is instantly set apart from other members of this genre . it's a film that relies on character development and imagery to get the story across--the excellent actors and the professional production values make city of angels one of those rare films that both entertains and instigates thought simultaneously . 
",1
"1997  r  95 minutes [1 hour  35 minutes]starring : dustin hoffman ( stanley motss )  robert de niro ( conrad brean )  anne heche ( winifred ames )  denis leary ( fad king )  written by hilary henkin  david mamet ; produced by robert de niro  barry levinson  jane rosenthal ; directed by barry levinson ; based on the novel "" american hero "" by larry beinhart . satirical films usually fall into one of two categories : 1 ) long-term satire where everything  including the jokes  is somehow related on a large scale ( i . e . "" dr . strangelove "" ; 2 ) situation satire in which the comedy and themes are derived moment by moment and scene by scene ( i . e . "" men in black "" ) . what's unique about "" wag the dog "" is that it doesn't necessarily fit either of these descriptions  and yet is both at the same time . the result is a clever comedy based on an original  smart premise  even if the focus does tend to wander a bit . if there's anything that affects americans the most it's politics and showbusiness . in this age of information and technology  we've been so conditioned by the media and the entertainment industry in our ways of perceiving things  it's gotten to the point that we are practically controlled by it . we need the media to bring us the most up-to-date news  but we also need the escapism of hollywood to counter all that thinking . this film starts off well by quickly establishing these ideas  and then presents an interesting scenario : if politics  the media coverage of politics  and the entertainment industry are so closely related  couldn't someone with the power and authority to manipulate one of the aspects manipulate them all ? that's the idea conrad brean ( de niro )  a professional washington spin doctor  comes up with in order to restore the president's good name who has been accused of child molestation just weeks before the election . brean  along with the president's top advisor  winifred ames ( heche )  fly to california to meet up with hot-shot movie producer stanley motss ( hoffman ) . they pitch him an idea to "" produce "" the image of a war with albania ( it's a country no one's heard of so they people will buy it ) . soon the wheels are in motion and the film's riffing satire comes into play . we're inundated with the hollywood mind set as motss brings in a number of experts to help manage the situation  such as a folk singer  visual and sound effects technicians  and a modern style expert known as the fad king ( leary ) . the initial atmosphere is rich with numerous pop culture references where everything somehow relates to something on tv  in the movies  or in the news . the characters' dialogue is witty and funny  although some of the actual jokes and gags seem rather sitcom-esque . for example  one scene shows motss and brean's production crew filming an actress portraying a poor albanian refugee . motss ordered a kitten for the girl to carry  but instead wound up with a dozen different dogs . since it's all computer-enhanced anyway  she ends up cradling a bag of tostitos with the kitten to be inserted later . this demonstrates the film's ability to take a relatively ordinary situation and make it smart and funny just through the premise . but then there's the gags and one-liners that  although are humorous  seem a little gratuitious in the long run such as motss not being able to remember the actress's name  or  whenever a problem emerges  always responding with  "" this is nothing ! "" by the time the film makes it to the midpoint  everything that is going to happen in terms of plot happens . the first act is quickly paced  while the second act contains most of the jokes and is the core of the film . every ten minutes or so a new problem crops up that motss and brean must deal with  and it's always fascinating to see what they do and how they do it . the screenplay provides good characterization and actually deals with most of the problems head-on in realistic manners . however  it does have a tendency to avoid things and shift its focus from the election campaign and false war smokescreen to something a bit off the subject . as the third act rolls around the satirical nature becomes more concerned with the situations and less so with the big picture . what had started off as a brilliant  somewhat harmless conspiracy to fool the general public begins to seem more like something that would happen in a movie . still  the situation comedy is quite funny  especially a montage showing the entire country flinging old shoes into trees to honor sgt . willie schumann - a war hero motss and brean concocted . truly great satire manages to create for an entertaining story that makes you laugh at the time  but think about afterwards and "" wag the dog "" at least succeeds in this respect . however  in retrospect it seems like so much more could have been done  namely by extending the running time and filling in the plot holes . then again  it's a valiant effort . please visit chad'z movie page @ http : //members . aol . com/chadpolenz - over 180 new and old films reviewed in depth  not just blind ratings and quick capsules . also  check out the first shay astar web page @ http : //members . aol . com/chadpolenz/shayastar . html 
",1
